 *************************************************************************
 ************		    FSM3D_qua_part1		        **********
 ************	    developed by Wong and Cui (2021)            **********
 ************	       DDFS3D (version 1.0), 31-5-2021		**********
 *************************************************************************
 Title: Intact Brazilian disk(section 3.2 of the companion paper)to verify the quadrilateral element                               
 Modulus=  4.0000E+04  Poison ratio=    0.2500  KS=  0.0000E+00  KN=  0.0000E+00
 Initial stress field:
 Pxx=  0.0000E+00 Pyy=  0.0000E+00 Pzz=  0.0000E+00
 Pxy=  0.0000E+00 Pxz=  0.0000E+00 Pyz=  0.0000E+00
 Number of elements:      1857
 Number of nodes   :      1859
 Times of iteration:       209
 Computing time    :     44.08 s
 Coordinates of center of gravity and fictitous stresses of each element:
  No.	     Gx            Gy            Gz            Px            Py           Pz 
  731   -3.1381E+01   -3.8878E+01    4.7500E+01    1.6309E-03    7.7097E-03    3.7489E-03
  732   -3.1381E+01   -3.8878E+01    4.2500E+01    8.6518E-04    9.4350E-03    2.9510E-03
  733   -3.1381E+01   -3.8878E+01    3.7500E+01    2.4829E-04    1.0509E-02    3.1091E-03
  734   -3.1381E+01   -3.8878E+01    3.2500E+01   -3.1989E-06    1.1040E-02    3.4298E-03
  735   -3.1381E+01   -3.8878E+01    2.7500E+01    1.3142E-05    1.1243E-02    3.6359E-03
  736   -3.1381E+01   -3.8878E+01    2.2500E+01    1.2375E-04    1.1237E-02    3.6257E-03
  737   -3.1381E+01   -3.8878E+01    1.7500E+01    1.3919E-04    1.1024E-02    3.3993E-03
  738   -3.1381E+01   -3.8878E+01    1.2500E+01   -1.1225E-04    1.0479E-02    3.0579E-03
  739   -3.1381E+01   -3.8878E+01    7.5000E+00   -7.2327E-04    9.3888E-03    2.8754E-03
  740   -3.1381E+01   -3.8878E+01    2.5000E+00   -1.4708E-03    7.6373E-03    3.6199E-03
  741   -2.8275E+01   -4.1192E+01    4.7500E+01    1.5331E-03    9.7315E-03    7.2634E-04
  742   -2.8275E+01   -4.1192E+01    4.2500E+01    3.9395E-04    1.1743E-02    1.1064E-03
  743   -2.8275E+01   -4.1192E+01    3.7500E+01   -2.4749E-04    1.2841E-02    1.9043E-03
  744   -2.8275E+01   -4.1192E+01    3.2500E+01   -3.5427E-04    1.3303E-02    2.6026E-03
  745   -2.8275E+01   -4.1192E+01    2.7500E+01   -1.0883E-04    1.3452E-02    2.9829E-03
  746   -2.8275E+01   -4.1192E+01    2.2500E+01    2.5432E-04    1.3448E-02    2.9715E-03
  747   -2.8275E+01   -4.1192E+01    1.7500E+01    4.9761E-04    1.3289E-02    2.5683E-03
  748   -2.8275E+01   -4.1192E+01    1.2500E+01    3.8855E-04    1.2813E-02    1.8472E-03
  749   -2.8275E+01   -4.1192E+01    7.5000E+00   -2.4850E-04    1.1698E-02    1.0243E-03
  750   -2.8275E+01   -4.1192E+01    2.5000E+00   -1.3693E-03    9.6585E-03    5.9048E-04
  751   -2.4999E+01   -4.3258E+01    4.7500E+01    1.2823E-03    1.2367E-02   -3.0343E-03
  752   -2.4999E+01   -4.3258E+01    4.2500E+01   -3.3302E-04    1.4716E-02   -1.0553E-03
  753   -2.4999E+01   -4.3258E+01    3.7500E+01   -9.4951E-04    1.5768E-02    5.9766E-04
  754   -2.4999E+01   -4.3258E+01    3.2500E+01   -8.2358E-04    1.6101E-02    1.7698E-03
  755   -2.4999E+01   -4.3258E+01    2.7500E+01   -2.6731E-04    1.6169E-02    2.3574E-03
  756   -2.4999E+01   -4.3258E+01    2.2500E+01    4.2295E-04    1.6166E-02    2.3445E-03
  757   -2.4999E+01   -4.3258E+01    1.7500E+01    9.7584E-04    1.6092E-02    1.7310E-03
  758   -2.4999E+01   -4.3258E+01    1.2500E+01    1.0961E-03    1.5746E-02    5.3306E-04
  759   -2.4999E+01   -4.3258E+01    7.5000E+00    4.8025E-04    1.4673E-02   -1.1451E-03
  760   -2.4999E+01   -4.3258E+01    2.5000E+00   -1.1125E-03    1.2298E-02   -3.1738E-03
  761   -2.1573E+01   -4.5065E+01    4.7500E+01    7.8749E-04    1.5910E-02   -7.8243E-03
  762   -2.1573E+01   -4.5065E+01    4.2500E+01   -1.4250E-03    1.8643E-02   -3.6034E-03
  763   -2.1573E+01   -4.5065E+01    3.7500E+01   -1.9085E-03    1.9542E-02   -8.0568E-04
  764   -2.1573E+01   -4.5065E+01    3.2500E+01   -1.4208E-03    1.9678E-02    9.4524E-04
  765   -2.1573E+01   -4.5065E+01    2.7500E+01   -4.6163E-04    1.9641E-02    1.7676E-03
  766   -2.1573E+01   -4.5065E+01    2.2500E+01    6.2903E-04    1.9640E-02    1.7534E-03
  767   -2.1573E+01   -4.5065E+01    1.7500E+01    1.5844E-03    1.9674E-02    9.0158E-04
  768   -2.1573E+01   -4.5065E+01    1.2500E+01    2.0629E-03    1.9528E-02   -8.8043E-04
  769   -2.1573E+01   -4.5065E+01    7.5000E+00    1.5707E-03    1.8604E-02   -3.7061E-03
  770   -2.1573E+01   -4.5065E+01    2.5000E+00   -6.1309E-04    1.5857E-02   -7.9656E-03
  771   -1.8017E+01   -4.6601E+01    4.7500E+01   -1.1257E-04    2.0892E-02   -1.4103E-02
  772   -1.8017E+01   -4.6601E+01    4.2500E+01   -3.0330E-03    2.4022E-02   -6.6248E-03
  773   -1.8017E+01   -4.6601E+01    3.7500E+01   -3.1651E-03    2.4615E-02   -2.3008E-03
  774   -1.8017E+01   -4.6601E+01    3.2500E+01   -2.1349E-03    2.4492E-02    1.2708E-04
  775   -1.8017E+01   -4.6601E+01    2.7500E+01   -6.8313E-04    2.4343E-02    1.1973E-03
  776   -1.8017E+01   -4.6601E+01    2.2500E+01    8.6331E-04    2.4344E-02    1.1822E-03
  777   -1.8017E+01   -4.6601E+01    1.7500E+01    2.3131E-03    2.4495E-02    7.9174E-05
  778   -1.8017E+01   -4.6601E+01    1.2500E+01    3.3331E-03    2.4614E-02   -2.3885E-03
  779   -1.8017E+01   -4.6601E+01    7.5000E+00    3.1758E-03    2.3996E-02   -6.7560E-03
  780   -1.8017E+01   -4.6601E+01    2.5000E+00    2.6051E-04    2.0853E-02   -1.4276E-02
  781   -1.4353E+01   -4.7856E+01    4.7500E+01   -1.6981E-03    2.8375E-02   -2.2688E-02
  782   -1.4353E+01   -4.7856E+01    4.2500E+01   -5.3556E-03    3.1833E-02   -1.0240E-02
  783   -1.4353E+01   -4.7856E+01    3.7500E+01   -4.7189E-03    3.1926E-02   -3.9117E-03
  784   -1.4353E+01   -4.7856E+01    3.2500E+01   -2.9198E-03    3.1527E-02   -7.4675E-04
  785   -1.4353E+01   -4.7856E+01    2.7500E+01   -9.1251E-04    3.1287E-02    5.5883E-04
  786   -1.4353E+01   -4.7856E+01    2.2500E+01    1.1049E-03    3.1289E-02    5.4387E-04
  787   -1.4353E+01   -4.7856E+01    1.7500E+01    3.1152E-03    3.1535E-02   -7.9622E-04
  788   -1.4353E+01   -4.7856E+01    1.2500E+01    4.9108E-03    3.1940E-02   -4.0112E-03
  789   -1.4353E+01   -4.7856E+01    7.5000E+00    5.5057E-03    3.1834E-02   -1.0419E-02
  790   -1.4353E+01   -4.7856E+01    2.5000E+00    1.6919E-03    2.8276E-02   -2.2958E-02
  791   -1.0603E+01   -4.8824E+01    4.7500E+01   -4.3221E-03    4.0800E-02   -3.5264E-02
  792   -1.0603E+01   -4.8824E+01    4.2500E+01   -8.6056E-03    4.4412E-02   -1.4684E-02
  793   -1.0603E+01   -4.8824E+01    3.7500E+01   -6.4673E-03    4.3859E-02   -5.8475E-03
  794   -1.0603E+01   -4.8824E+01    3.2500E+01   -3.6839E-03    4.3263E-02   -1.9734E-03
  795   -1.0603E+01   -4.8824E+01    2.7500E+01   -1.1214E-03    4.2990E-02   -4.7642E-04
  796   -1.0603E+01   -4.8824E+01    2.2500E+01    1.3233E-03    4.2991E-02   -4.8992E-04
  797   -1.0603E+01   -4.8824E+01    1.7500E+01    3.8962E-03    4.3271E-02   -2.0195E-03
  798   -1.0603E+01   -4.8824E+01    1.2500E+01    6.6938E-03    4.3882E-02   -5.9482E-03
  799   -1.0603E+01   -4.8824E+01    7.5000E+00    8.7947E-03    4.4454E-02   -1.4893E-02
  800   -1.0603E+01   -4.8824E+01    2.5000E+00    4.0994E-03    4.0535E-02   -3.5545E-02
  801   -6.7894E+00   -4.9499E+01    4.7500E+01   -9.3034E-03    6.5840E-02   -5.5765E-02
  802   -6.7894E+00   -4.9499E+01    4.2500E+01   -1.2700E-02    6.9514E-02   -2.1128E-02
  803   -6.7894E+00   -4.9499E+01    3.7500E+01   -8.1237E-03    6.8523E-02   -9.5887E-03
  804   -6.7894E+00   -4.9499E+01    3.2500E+01   -4.3052E-03    6.7934E-02   -5.1633E-03
  805   -6.7894E+00   -4.9499E+01    2.7500E+01   -1.2808E-03    6.7703E-02   -3.5418E-03
  806   -6.7894E+00   -4.9499E+01    2.2500E+01    1.4877E-03    6.7703E-02   -3.5526E-03
  807   -6.7894E+00   -4.9499E+01    1.7500E+01    4.5301E-03    6.7937E-02   -5.2005E-03
  808   -6.7894E+00   -4.9499E+01    1.2500E+01    8.3913E-03    6.8542E-02   -9.6733E-03
  809   -6.7894E+00   -4.9499E+01    7.5000E+00    1.3013E-02    6.9609E-02   -2.1319E-02
  810   -6.7894E+00   -4.9499E+01    2.5000E+00    9.3728E-03    6.5785E-02   -5.5965E-02
  811   -2.9347E+00   -4.9876E+01    4.7500E+01   -1.5785E-02    1.4655E-01   -1.0483E-01
  812   -2.9347E+00   -4.9876E+01    4.2500E+01   -1.6302E-02    1.5438E-01   -4.9728E-02
  813   -2.9347E+00   -4.9876E+01    3.7500E+01   -9.2459E-03    1.5367E-01   -3.6194E-02
  814   -2.9347E+00   -4.9876E+01    3.2500E+01   -4.6773E-03    1.5332E-01   -3.1468E-02
  815   -2.9347E+00   -4.9876E+01    2.7500E+01   -1.3720E-03    1.5320E-01   -2.9789E-02
  816   -2.9347E+00   -4.9876E+01    2.2500E+01    1.5793E-03    1.5320E-01   -2.9797E-02
  817   -2.9347E+00   -4.9876E+01    1.7500E+01    4.9063E-03    1.5332E-01   -3.1495E-02
  818   -2.9347E+00   -4.9876E+01    1.2500E+01    9.5437E-03    1.5367E-01   -3.6250E-02
  819   -2.9347E+00   -4.9876E+01    7.5000E+00    1.6833E-02    1.5442E-01   -4.9894E-02
  820   -2.9347E+00   -4.9876E+01    2.5000E+00    1.6958E-02    1.4696E-01   -1.0590E-01
  821    0.0000E+00    4.7490E+01    0.0000E+00    2.8593E-01   -1.8218E-03    1.4419E-01
  822    0.0000E+00    4.2491E+01    0.0000E+00    1.1103E-01   -8.5628E-04    3.8328E-02
  823    0.0000E+00    3.7493E+01    0.0000E+00    6.3281E-02   -6.4901E-04    1.5375E-02
  824    0.0000E+00    3.2493E+01    0.0000E+00    4.1072E-02   -6.1133E-04    6.5920E-03
  825    0.0000E+00    2.7494E+01    0.0000E+00    2.8221E-02   -5.8130E-04    2.5418E-03
  826    0.0000E+00    2.2495E+01    0.0000E+00    1.9774E-02   -5.5235E-04    4.7991E-04
  827    0.0000E+00    1.7496E+01    0.0000E+00    1.3702E-02   -5.2979E-04   -6.2346E-04
  828    0.0000E+00    1.2497E+01    0.0000E+00    9.0075E-03   -5.1687E-04   -1.2167E-03
  829    0.0000E+00    7.4985E+00    0.0000E+00    5.1171E-03   -5.0981E-04   -1.5184E-03
  830    0.0000E+00    2.4995E+00    0.0000E+00    1.6515E-03   -5.0565E-04   -1.6448E-03
  831    0.0000E+00   -2.4995E+00    0.0000E+00   -1.6810E-03   -5.0585E-04   -1.6446E-03
  832    0.0000E+00   -7.4985E+00    0.0000E+00   -5.1466E-03   -5.0985E-04   -1.5181E-03
  833    0.0000E+00   -1.2497E+01    0.0000E+00   -9.0377E-03   -5.1994E-04   -1.2147E-03
  834    0.0000E+00   -1.7496E+01    0.0000E+00   -1.3734E-02   -5.3632E-04   -6.1540E-04
  835    0.0000E+00   -2.2495E+01    0.0000E+00   -1.9809E-02   -5.6073E-04    5.0929E-04
  836    0.0000E+00   -2.7494E+01    0.0000E+00   -2.8265E-02   -5.9571E-04    2.6118E-03
  837    0.0000E+00   -3.2493E+01    0.0000E+00   -4.1133E-02   -6.4009E-04    6.6517E-03
  838    0.0000E+00   -3.7493E+01    0.0000E+00   -6.3376E-02   -7.0903E-04    1.5250E-02
  839    0.0000E+00   -4.2491E+01    0.0000E+00   -1.1119E-01   -8.7194E-04    3.8170E-02
  840    0.0000E+00   -4.7490E+01    0.0000E+00   -2.8621E-01   -1.6741E-03    1.4496E-01
  841    4.5963E+01   -1.3824E+01    0.0000E+00    1.0363E-02    1.1908E-03   -6.4390E-03
  842    4.3692E+01   -6.2966E+00    0.0000E+00   -9.8146E-03   -9.9407E-05   -3.8751E-03
  843    4.1274E+01   -2.4565E+01    0.0000E+00    8.6465E-03    2.4137E-04   -6.0640E-03
  844    3.3078E+00   -7.4542E+00    0.0000E+00   -5.0633E-03   -1.7782E-03   -1.7147E-03
  845    3.1157E+01   -3.6506E+01    0.0000E+00    3.8025E-03   -7.6555E-04   -4.2351E-03
  846    3.2715E+00   -1.2480E+01    0.0000E+00    8.8517E-03    2.0848E-03   -1.4458E-03
  847    3.2831E+00   -1.7497E+01    0.0000E+00    1.3432E-02    2.4795E-03   -9.1965E-04
  848    7.8533E+00   -7.4901E+00    0.0000E+00   -3.4887E-03    4.7631E-03   -1.7282E-03
  849    3.3582E+00   -2.2540E+01    0.0000E+00    1.9309E-02    3.2199E-03    5.9529E-05
  850    1.8072E+01   -4.4562E+01    0.0000E+00   -7.8167E-03   -2.8942E-03    3.2738E-03
  851    3.4500E+00   -2.7613E+01    0.0000E+00    2.7391E-02    4.5874E-03    1.8853E-03
  852    2.4945E+01   -3.1647E+01    0.0000E+00    4.2515E-03   -8.5169E-03   -2.0739E-03
  853    3.3550E+00   -3.2650E+01    0.0000E+00   -3.9925E-02   -2.7282E-03    5.4198E-03
  854    7.2080E+00   -3.8060E+01    0.0000E+00    4.6015E-02    1.4224E-02    9.3764E-03
  855    6.7083E+00   -4.2671E+01    0.0000E+00   -5.6679E-02   -2.8496E-02    1.8614E-02
  856    3.3672E+00   -2.4211E+00    0.0000E+00   -1.6474E-03   -1.7702E-03   -1.8337E-03
  857    4.7941E+01   -2.2881E+00    0.0000E+00   -1.1045E-02   -1.3173E-03   -6.5951E-03
  858    2.1607E+01   -5.0283E+00    0.0000E+00   -3.1994E-03   -6.5261E-03   -1.9319E-03
  859    4.7956E+01    1.6371E+00    0.0000E+00   -1.1019E-02   -1.5144E-03   -6.5920E-03
  860    3.4158E+00    2.6056E+00    0.0000E+00    1.6665E-03   -1.8545E-03   -1.8383E-03
  861    8.0258E+00    1.2905E+01    0.0000E+00    3.6336E-03    8.5761E-03   -1.5101E-03
  862    3.4070E+00    7.6242E+00    0.0000E+00    5.1459E-03   -1.8321E-03   -1.7297E-03
  863    3.3070E+01    1.5169E+01    0.0000E+00    7.4974E-03    3.9299E-03   -2.4614E-03
  864    3.3412E+00    1.2634E+01    0.0000E+00    9.0047E-03   -1.8374E-03   -1.4574E-03
  865    3.7098E+01    3.0475E+01    0.0000E+00    6.2534E-03    2.7861E-03   -5.6822E-03
  866    3.2598E+00    1.7631E+01    0.0000E+00    1.3614E-02   -2.0431E-03   -9.2282E-04
  867    2.8588E+01    3.8514E+01    0.0000E+00   -1.7462E-03   -1.8138E-03   -3.6427E-03
  868    7.0208E+00    3.2450E+01    0.0000E+00   -3.2892E-02    1.0487E-02    3.9216E-03
  869    2.2002E+01    4.2675E+01    0.0000E+00    3.6508E-03   -1.1997E-03   -3.8473E-04
  870    2.0820E+01    3.9043E+01    0.0000E+00    3.7161E-03   -9.3043E-03   -8.5988E-04
  871    6.8578E+00    3.7235E+01    0.0000E+00    2.0188E-02    4.2547E-02    8.6268E-03
  872    1.0577E+01    3.7123E+01    0.0000E+00    1.9253E-02    2.8486E-02    4.7709E-03
  873    2.9601E+00    4.2355E+01    0.0000E+00    3.1106E-02    9.0678E-02    2.9726E-02
  874    3.0012E+00    4.7353E+01    0.0000E+00   -1.3378E-01    5.7935E-02    7.7105E-02
  875    8.2861E+00    7.8237E+00    0.0000E+00   -3.7610E-03   -4.8210E-03   -1.7520E-03
  876    4.7016E+01    9.3976E+00    0.0000E+00   -1.0597E-02   -1.9989E-03   -6.5128E-03
  877    4.4856E+01    1.6949E+01    0.0000E+00    9.5762E-03    2.9303E-03   -6.3980E-03
  878    4.1545E+01    2.4053E+01    0.0000E+00    8.2096E-03    3.0359E-03   -6.2001E-03
  879    1.4397E+01    3.2915E+01    0.0000E+00    2.0525E-02   -8.0707E-03    7.0038E-04
  880    1.9487E+01    3.5858E+01    0.0000E+00    2.5293E-03   -1.3839E-02   -8.2113E-04
  881    1.8428E+01    4.4260E+01    0.0000E+00    7.7661E-03   -1.2752E-03    2.4530E-03
  882    1.0606E+01    4.1692E+01    0.0000E+00    2.9788E-02   -2.1208E-02    8.1098E-03
  883    6.9849E+00    4.6965E+01    0.0000E+00    4.6369E-02   -2.1282E-02    2.7619E-02
  884    2.9690E+00   -4.7431E+01    0.0000E+00    1.3546E-01    5.8490E-02    7.9010E-02
  885    1.3164E+01   -3.5012E+01    0.0000E+00   -2.5672E-02   -1.3801E-03    2.0884E-03
  886    1.1052E+01   -3.9185E+01    0.0000E+00    8.9478E-04   -3.4435E-02    5.8158E-03
  887    3.3287E+01   -2.8822E+01    0.0000E+00   -6.1930E-03    3.6209E-03   -3.3701E-03
  888    2.4918E+01   -4.1155E+01    0.0000E+00   -5.4880E-04   -1.4733E-03   -1.8470E-03
  889    3.7734E+01   -2.3060E+01    0.0000E+00    8.0151E-03   -1.7743E-03   -3.6976E-03
  890    3.6694E+01   -3.0929E+01    0.0000E+00    6.6648E-03   -2.7276E-04   -5.4211E-03
  891    4.3135E+01   -2.1113E+01    0.0000E+00    9.3654E-03    6.1344E-04   -6.2388E-03
  892    4.4694E+01   -1.7528E+01    0.0000E+00   -9.9710E-03   -8.3887E-05   -6.3530E-03
  893    4.7594E+01   -6.2019E+00    0.0000E+00   -1.0951E-02   -1.0892E-03   -6.5654E-03
  894    4.6931E+01   -1.0051E+01    0.0000E+00    1.0644E-02    1.6689E-03   -6.5107E-03
  895    4.0879E+01   -1.6619E+01    0.0000E+00   -8.9605E-03    1.3647E-03   -3.7872E-03
  896    3.9118E+01   -2.7845E+01    0.0000E+00    7.7480E-03    9.0804E-05   -5.7955E-03
  897    1.2718E+01   -2.7744E+00    0.0000E+00    4.7777E-03   -2.0797E-03   -1.8524E-03
  898    3.5649E+01   -2.6032E+01    0.0000E+00    7.2582E-03   -2.5193E-03   -3.5650E-03
  899    3.4024E+01   -3.3826E+01    0.0000E+00   -5.3168E-03    8.8095E-04   -4.9187E-03
  900    7.7333E+00   -1.2507E+01    0.0000E+00    3.7652E-03   -8.2511E-03   -1.4999E-03
  901    7.9834E+00   -2.2524E+01    0.0000E+00   -6.7985E-03    1.6697E-02   -2.7022E-04
  902    3.0719E+01   -3.1488E+01    0.0000E+00    5.3932E-03   -4.1056E-03   -3.1050E-03
  903    2.8113E+01   -3.8962E+01    0.0000E+00    1.8709E-03   -1.0885E-03   -3.2663E-03
  904    1.9650E+01   -4.0086E+01    0.0000E+00   -1.9030E-03   -1.0737E-02   -3.4773E-05
  905    2.2423E+01   -3.8347E+01    0.0000E+00    9.5392E-04   -8.4069E-03   -1.2797E-03
  906    2.1574E+01   -4.3050E+01    0.0000E+00   -3.7081E-03   -1.9250E-03    2.3588E-04
  907    6.8826E+00   -4.7207E+01    0.0000E+00   -4.5232E-02   -2.2548E-02    2.9266E-02
  908    1.6611E+01   -4.1001E+01    0.0000E+00   -8.1076E-03   -1.3946E-02    1.7894E-03
  909    1.4459E+01   -4.5791E+01    0.0000E+00   -1.3849E-02   -4.0815E-03    7.7546E-03
  910    3.0890E+00   -3.7612E+01    0.0000E+00    5.9174E-02    1.1625E-02    1.2842E-02
  911    1.0731E+01   -4.6712E+01    0.0000E+00    2.4320E-02    5.3134E-03    1.4991E-02
  912    2.9288E+00   -4.2538E+01    0.0000E+00   -9.5479E-02   -2.2682E-02    3.0914E-02
  913    4.7643E+01    5.5370E+00    0.0000E+00    1.0685E-02    2.6443E-03   -6.5606E-03
  914    4.6081E+01    1.3213E+01    0.0000E+00    1.0056E-02    2.8539E-03   -6.4561E-03
  915    4.3196E+01    8.0267E+00    0.0000E+00    9.2934E-03    2.7139E-03   -3.8281E-03
  916    4.3780E+01    4.4767E+00    0.0000E+00   -9.6896E-03   -1.6803E-03   -3.8545E-03
  917    4.3342E+01    2.0578E+01    0.0000E+00   -9.1843E-03   -2.2417E-03   -6.3236E-03
  918    3.3753E+01    2.2542E+01    0.0000E+00   -6.8139E-03   -4.4537E-03   -2.9150E-03
  919    3.1795E+00    2.2595E+01    0.0000E+00   -1.9410E-02    3.1022E-03    6.7955E-05
  920    3.4501E+01    2.7651E+01    0.0000E+00   -5.9735E-03   -4.3453E-03   -3.6302E-03
  921    3.9465E+01    2.7354E+01    0.0000E+00   -7.5362E-03   -2.3413E-03   -5.9990E-03
  922    3.9976E+01    1.8495E+01    0.0000E+00    8.1204E-03    3.4740E-03   -3.8151E-03
  923    3.0992E+00    2.7533E+01    0.0000E+00   -2.7413E-02    4.1923E-03    1.9023E-03
  924    3.1621E+01    3.6059E+01    0.0000E+00   -3.6232E-03   -2.0212E-03   -4.5593E-03
  925    3.4472E+01    3.3378E+01    0.0000E+00    4.9776E-03    2.5744E-03   -5.2147E-03
  926    2.4476E+01    3.1439E+01    0.0000E+00   -7.2661E-04   -9.8566E-03   -2.1341E-03
  927    2.5383E+01    4.0735E+01    0.0000E+00    6.1565E-04   -1.5183E-03   -2.3244E-03
  928    2.9420E+01    3.2706E+01    0.0000E+00    2.7875E-03    6.0679E-03   -3.0952E-03
  929    3.0236E+00    3.2464E+01    0.0000E+00   -3.9214E-02    6.2864E-03    5.3936E-03
  930    2.9713E+00    3.7399E+01    0.0000E+00   -1.2844E-02   -5.7983E-02    1.2535E-02
  931    1.4177E+01    4.1204E+01    0.0000E+00   -1.7786E-02    1.3943E-02    3.4920E-03
  932    1.0897E+01    4.6348E+01    0.0000E+00   -2.4216E-02    6.0289E-03    1.3356E-02
  933    1.4707E+01    4.5468E+01    0.0000E+00   -1.3912E-02    1.8797E-03    6.6189E-03
  934    4.4084E+01    9.1187E-01    0.0000E+00    9.7049E-03    2.0362E-03   -3.8800E-03
  935    4.2364E+01    1.1571E+01    0.0000E+00   -9.1644E-03   -2.3724E-03   -3.8149E-03
  936    4.1294E+01    1.5084E+01    0.0000E+00   -8.8113E-03   -2.5963E-03   -3.8146E-03
  937    3.6616E+01    2.4783E+01    0.0000E+00   -6.9808E-03   -3.7389E-03   -3.7487E-03
  938    1.5528E+01    2.8543E+01    0.0000E+00    1.7379E-02   -4.0091E-03   -4.3436E-04
  939    2.3788E+01    3.7136E+01    0.0000E+00   -1.3676E-03    7.7386E-03   -1.9399E-03
  940    1.3983E+01    3.7053E+01    0.0000E+00    1.9548E-02   -1.5072E-02    2.0310E-03
  941    1.3376E+01   -4.1959E+01    0.0000E+00    2.3848E-02   -5.5002E-03    4.8705E-03
  942    2.7098E+01   -1.9160E+01    0.0000E+00   -8.3938E-03   -3.2908E-03   -2.1294E-03
  943    4.2991E+01   -9.8078E+00    0.0000E+00   -9.6229E-03    3.0356E-04   -3.8379E-03
  944    4.0359E+01   -2.8991E+00    0.0000E+00   -9.1768E-03    1.9054E-04   -2.9180E-03
  945    3.9470E+01   -1.9909E+01    0.0000E+00    8.6021E-03   -1.1528E-03   -3.7638E-03
  946    8.5038E+00   -2.7821E+01    0.0000E+00   -2.0440E-02   -1.3478E-02    1.0916E-03
  947    2.8052E+01   -3.4009E+01    0.0000E+00    4.2463E-03   -5.1139E-03   -2.7354E-03
  948    4.4064E+01   -2.6914E+00    0.0000E+00    9.8157E-03    1.3881E-03   -3.8913E-03
  949    8.3048E+00    2.7000E+00    0.0000E+00    3.5854E-03    1.6433E-03   -1.8442E-03
  950    3.8101E+01   -1.2443E+01    0.0000E+00    8.6672E-03   -1.4419E-03   -2.8398E-03
  951    7.7595E+00    1.7924E+01    0.0000E+00    3.9779E-03    1.2794E-02   -1.0429E-03
  952    3.8425E+01    2.1728E+01    0.0000E+00    7.4374E-03    3.9244E-03   -3.7989E-03
  953    2.9962E+01   -2.6563E+01    0.0000E+00   -5.5480E-03    6.0342E-03   -2.6014E-03
  954    2.5296E+01   -3.6352E+01    0.0000E+00   -2.3804E-03    6.6203E-03   -2.1721E-03
  955    1.9941E+01   -3.5564E+01    0.0000E+00    5.6667E-04    1.3550E-02   -8.3643E-04
  956    8.2631E+00   -3.3158E+01    0.0000E+00   -3.3713E-02   -2.1664E-03    3.8917E-03
  957    4.2044E+01   -1.3232E+01    0.0000E+00    9.3761E-03   -2.5101E-05   -3.8051E-03
  958    3.7104E+01   -1.5575E+01    0.0000E+00    8.4146E-03   -1.8468E-03   -2.8511E-03
  959    2.6643E+01    3.4971E+01    0.0000E+00    1.0530E-03    6.8309E-03   -2.6326E-03
  960    3.2077E+01    3.0285E+01    0.0000E+00    4.3035E-03    5.4083E-03   -3.4165E-03
  961    2.1853E+01    3.3693E+01    0.0000E+00    8.2855E-04   -1.1667E-02   -1.5833E-03
  962    2.9665E+01    2.3180E+01    0.0000E+00    4.5073E-03    7.2972E-03   -2.5033E-03
  963    1.7603E+01    4.0404E+01    0.0000E+00   -9.9631E-03    1.0509E-02    8.4997E-04
  964    3.9984E+01    3.5512E+00    0.0000E+00   -8.9950E-03   -1.4910E-03   -2.8783E-03
  965    2.8479E+01   -5.3093E-02    0.0000E+00   -6.9993E-03    3.6966E-03   -2.0530E-03
  966    4.0331E+01    3.3604E-01    0.0000E+00   -9.1443E-03   -7.7315E-04   -2.9016E-03
  967    2.1835E+01   -2.9670E+01    0.0000E+00    4.4331E-03   -1.1327E-02   -1.5689E-03
  968    3.4430E+01   -2.1444E+01    0.0000E+00   -6.9703E-03    4.3516E-03   -2.8473E-03
  969    7.2684E+00    2.7661E+01    0.0000E+00    7.3818E-03    2.4215E-02    1.2790E-03
  970    6.8431E+00    4.2055E+01    0.0000E+00    5.3700E-02   -2.8772E-02    1.6734E-02
  971    3.1999E+01    2.5145E+01    0.0000E+00   -5.7494E-03   -5.5688E-03   -2.8736E-03
  972    1.0214E+01   -4.2811E+01    0.0000E+00   -2.3410E-02    2.9860E-02    9.9697E-03
  973    7.5226E+00    2.2837E+01    0.0000E+00   -4.7933E-03   -1.7934E-02   -2.0890E-04
  974    7.7582E+00   -1.7486E+01    0.0000E+00   -5.0433E-03    1.2022E-02   -1.0573E-03
  975    2.2650E+01   -3.4006E+01    0.0000E+00   -1.0778E-02   -8.5021E-04   -1.6385E-03
  976    1.9680E+01   -3.2610E+01    0.0000E+00   -1.1214E-02    8.9694E-03   -8.9260E-04
  977    1.0867E+01    3.2557E+01    0.0000E+00    2.6191E-02   -9.8157E-03    2.1690E-03
  978    1.6979E+01    3.6921E+01    0.0000E+00    9.0248E-03   -1.5622E-02    2.9738E-04
  979    8.0780E+00   -2.4147E+00    0.0000E+00   -3.4635E-03    1.6033E-03   -1.8367E-03
  980    3.9396E+01    6.8181E+00    0.0000E+00   -8.7673E-03   -2.1083E-03   -2.8601E-03
  981    3.2374E+01   -2.4051E+01    0.0000E+00   -6.2361E-03    5.1601E-03   -2.7546E-03
  982    2.7203E+01    2.9431E+01    0.0000E+00   -2.3393E-03   -8.3505E-03   -2.5002E-03
  983    2.9799E+01    2.7419E+01    0.0000E+00   -4.2281E-03   -6.9030E-03   -2.7379E-03
  984    3.6675E+01   -5.6128E+00    0.0000E+00   -8.1714E-03    3.0394E-03   -2.4802E-03
