 *************************************************************************
 ************		    DDM3D_tri_part1		                    **********
 ************	        Algorithm developed by                  **********
 ************	 Kuriyama et al.(1993) and Tang et al. (2019)   **********
 ************	   Codes developed by Wong and Cui (2021)	    **********
 ************	       DDFS3D (version 1.0), 31-5-2021		    **********
 *************************************************************************
 Title: Penny shape crack (section S3-1 of the companion paper) to verify the triangular element                                 
 Modulus=  4.0000E+04  Poison ratio=    0.2500  KS=  0.0000E+00  KN=  0.0000E+00
 Initial stress field:
 Pxx=  0.0000E+00 Pyy=  0.0000E+00 Pzz=  0.0000E+00
 Pxy=  0.0000E+00 Pxz=  0.0000E+00 Pyz=  0.0000E+00
 Number of elements:       731
 Number of nodes   :       398
 Times of iteration:        54
 Computing time    :     10.65 s
 Coordinates of center of gravity and displacement discontinuities of each element:
  No.	     Gx            Gy            Gz            Dx            Dy           Dz 
  216   -8.0443E-01   -4.8630E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.3149E-05
  217   -5.8237E-01   -6.5806E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.0362E-05
  218   -2.9335E-01   -8.9081E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.3688E-05
  219   -1.8654E-01   -9.1612E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.4298E-05
  220   -6.0390E-01   -7.5728E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.8787E-05
  221   -3.9177E-01   -6.6221E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.9562E-05
  222    4.8523E-01    8.3980E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.8420E-05
  223    4.2920E-01    7.4509E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.2298E-05
  224   -6.4647E-01   -5.9583E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.0303E-05
  225   -6.7633E-01   -6.9325E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.8805E-05
  226   -7.4948E-01   -5.6495E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.3295E-05
  227   -6.8813E-01   -6.3747E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.3327E-05
  228   -4.4174E-01   -8.6200E-01    0.0000E+00    0.0000E+00    0.0000E+00   -1.8859E-05
  229   -2.6997E-01   -8.3621E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.0498E-05
  230   -5.4752E-01   -7.6157E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.3319E-05
  231   -4.6883E-01   -8.1238E-01    0.0000E+00    0.0000E+00    0.0000E+00   -2.3374E-05
  232    3.4453E-01    7.2930E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.7065E-05
  233    4.0418E-01    6.5614E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.9743E-05
  234   -4.0678E-02    8.3930E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.4418E-05
  235   -1.4987E-01    7.8569E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.7670E-05
  236   -4.4146E-01   -5.2553E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.5022E-05
  237   -6.2590E-01   -4.5685E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.9186E-05
  238   -4.3989E-01   -7.6042E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.0481E-05
  239   -5.0040E-01   -6.1678E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.7759E-05
  240   -5.1782E-01   -5.7203E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.9369E-05
  241   -5.3193E-01   -6.6307E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.2931E-05
  242   -6.5598E-01   -5.4260E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.2875E-05
  243   -5.9630E-01   -6.0644E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.2910E-05
  244   -5.1392E-01   -7.1253E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.0409E-05
  245   -3.6453E-01   -7.0237E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.8099E-05
  246    3.5621E-01    7.8271E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.2277E-05
  247    2.9471E-01    7.1453E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.9561E-05
  248   -3.0417E-01   -7.9283E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.3332E-05
  249   -2.8018E-01   -7.3947E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.8168E-05
  250   -1.6835E-01   -8.6286E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.0138E-05
  251   -1.9139E-01   -7.7440E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.7659E-05
  252    2.6908E-01    8.1030E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.2961E-05
  253    1.7758E-01    8.4163E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.2378E-05
  254   -3.1230E-01   -6.9458E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.0191E-05
  255   -5.6328E-01   -5.6669E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.7302E-05
  256   -6.1682E-01   -5.0409E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.7556E-05
  257   -5.7429E-01   -5.1757E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.9290E-05
  258   -4.5734E-01   -6.2105E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.9439E-05
  259   -3.7922E-01   -6.0649E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.3321E-05
  260   -5.9088E-01   -4.1470E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.2910E-05
  261   -6.7056E-01   -4.3996E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.7072E-05
  262   -4.3784E-01   -6.6734E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.7415E-05
  263   -3.2998E-01   -5.9291E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.5313E-05
  264   -1.0279E-01   -7.4180E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.0920E-05
  265    3.8204E-01   -6.9151E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.8145E-05
  266    1.6493E-02    8.7442E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.1238E-05
  267   -4.0921E-02    7.7599E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.9144E-05
  268    1.1691E-01    6.9026E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.4118E-05
  269    3.9077E-01    7.0542E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.7133E-05
  270    4.8120E-01    5.9835E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.9784E-05
  271    4.6322E-01    6.4524E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.7934E-05
  272   -7.6121E-01   -3.9001E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.2786E-05
  273   -7.5787E-01   -4.5123E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.0118E-05
  274    5.7528E-01    6.2764E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.3235E-05
  275    5.5377E-01    6.8414E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.0470E-05
  276   -2.3226E-01    8.2682E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.2581E-05
  277   -2.0489E-01    7.7598E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.7521E-05
  278   -6.4661E-02   -8.2776E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.4796E-05
  279   -1.4051E-01   -7.7614E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.8160E-05
  280   -2.9031E-01   -6.4083E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.3848E-05
  281    3.0053E-01   -6.3744E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.3459E-05
  282   -7.1275E-01   -3.5905E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.7515E-05
  283   -5.3065E-01   -4.8660E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.2988E-05
  284   -3.0022E-01    7.3445E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.8096E-05
  285   -3.9102E-01    6.8015E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.8701E-05
  286   -6.6977E-01   -3.8858E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.9237E-05
  287   -5.3816E-01   -4.3097E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.4855E-05
  288    3.9138E-01    5.5710E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.5204E-05
  289    5.8902E-01    5.0161E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.9539E-05
  290   -2.2091E-01   -7.3160E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.0024E-05
  291    1.6501E-01   -7.5153E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.9515E-05
  292    1.9532E-01    7.4996E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.9437E-05
  293    9.7067E-02    7.9242E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.7746E-05
  294    7.6222E-02    8.5013E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.3097E-05
  295    9.8212E-03    7.3333E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.2054E-05
  296   -1.2258E-01   -8.3340E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.3918E-05
  297   -4.8234E-02   -7.6656E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.9504E-05
  298   -6.1781E-01   -3.7106E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.2938E-05
  299   -7.0578E-01   -3.0153E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.9751E-05
  300   -3.0699E-01   -4.3129E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.1710E-05
  301   -6.5111E-01   -2.7882E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.3488E-05
  302   -4.2154E-01   -5.8043E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.3141E-05
  303   -2.1081E-01   -5.8126E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.8121E-05
  304   -2.1699E-01    5.7179E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.8410E-05
  305    1.7743E-01    6.9755E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.2907E-05
  306    2.9233E-01   -7.2736E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.8472E-05
  307   -1.0505E-01   -6.9597E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.3569E-05
  308   -1.2734E-01   -6.1750E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.7525E-05
  309   -2.3476E-01   -6.3294E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.5344E-05
  310   -7.8428E-01   -1.3122E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.7807E-05
  311   -7.3133E-01   -2.0571E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.0292E-05
  312    1.7518E-01    3.0606E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.6837E-05
  313    3.6511E-01    6.1170E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.3406E-05
  314    2.4055E-01   -7.1339E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.0545E-05
  315   -4.0994E-03   -7.3227E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.1905E-05
  316    4.1105E-01   -6.3565E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.0392E-05
  317   -3.0753E-01   -5.3768E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.8133E-05
  318    2.1649E-01    6.5669E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.4633E-05
  319    1.4401E-01    5.8159E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.9154E-05
  320    7.2523E-02    7.4314E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.1229E-05
  321   -1.6634E-01    4.7194E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.2835E-05
  322    6.9739E-01   -2.8991E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.0666E-05
  323   -5.4972E-01   -2.2508E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.9285E-05
  324    7.5981E-01    4.2888E-02    0.0000E+00    0.0000E+00    0.0000E+00   -4.0483E-05
  325    6.9179E-01    3.8826E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.8104E-05
  326   -2.3263E-01    7.2921E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.0077E-05
  327   -5.9056E-01    5.3283E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.7998E-05
  328    4.2621E-01   -4.4638E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.8265E-05
  329   -5.0021E-01   -3.2550E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.9126E-05
  330    5.3865E-01    5.8662E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.7725E-05
  331    4.4844E-01    5.5466E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.3346E-05
  332   -7.4938E-01    1.1518E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.0397E-05
  333   -7.8768E-01    6.4274E-02    0.0000E+00    0.0000E+00    0.0000E+00   -3.8250E-05
  334   -7.0472E-01    3.6434E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.8159E-05
  335   -4.2572E-01    2.3084E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.3296E-05
  336    4.7440E-01   -6.3186E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.8200E-05
  337    5.5012E-01   -5.6184E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.8457E-05
  338    6.5098E-01   -4.5952E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.7750E-05
  339    5.2977E-01   -4.6191E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.3873E-05
  340    8.4890E-01    1.9110E-02    0.0000E+00    0.0000E+00    0.0000E+00   -3.3336E-05
  341    7.7130E-01    1.4036E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.8840E-05
  342   -8.4045E-01   -5.4356E-02    0.0000E+00    0.0000E+00    0.0000E+00   -3.3963E-05
  343   -7.7546E-01   -1.7907E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.7713E-05
  344    8.2043E-01    1.8290E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.4354E-05
  345    7.3653E-01    3.0985E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.7549E-05
  346   -4.3226E-01    7.2273E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.4088E-05
  347   -5.3102E-01    5.4262E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.0765E-05
  348   -6.8459E-01    5.0274E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.3379E-05
  349   -6.8591E-01    3.1544E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.0845E-05
  350    6.8999E-01    4.8378E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.4036E-05
  351    5.4283E-01    5.2808E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.0555E-05
  352   -8.1931E-01   -2.1839E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.3316E-05
  353   -7.4343E-01   -2.6532E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.8140E-05
  354    7.7590E-01    3.4613E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.3317E-05
  355    6.6191E-01    4.2873E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.8453E-05
  356    8.1752E-01   -1.4932E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.4882E-05
  357    7.8767E-01   -5.0144E-02    0.0000E+00    0.0000E+00    0.0000E+00   -3.8236E-05
  358   -7.6755E-01    3.5847E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.3581E-05
  359   -7.2884E-01    2.1894E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.0235E-05
  360   -5.7308E-01    6.2691E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.3400E-05
  361   -6.2409E-01    4.9288E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.8053E-05
  362    7.0926E-01   -4.6877E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.3164E-05
  363    6.9997E-01   -3.7964E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.7749E-05
  364    5.9858E-01   -5.9310E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.3932E-05
  365    6.4615E-01   -4.0291E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.0435E-05
  366    7.8100E-01   -3.2618E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.3477E-05
  367    7.3141E-01   -2.0254E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.0210E-05
  368    2.4413E-01   -8.0122E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.4114E-05
  369    3.2399E-01   -6.8764E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.0049E-05
  370    2.8160E-01    5.1566E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.9640E-05
  371    7.9840E-01   -1.0437E-04    0.0000E+00    0.0000E+00    0.0000E+00   -3.7608E-05
  372    3.8659E-01    4.5815E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.9077E-05
  373    2.9221E-01    3.0810E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.5091E-05
  374   -1.5772E-01   -3.8614E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.5320E-05
  375    7.6056E-01   -1.5862E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.8845E-05
  376    6.8397E-01    3.3742E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.0388E-05
  377    5.7828E-01    3.3326E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.5807E-05
  378   -6.7429E-01    2.0456E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.3620E-05
  379   -5.7908E-01    1.0892E-02    0.0000E+00    0.0000E+00    0.0000E+00   -4.9907E-05
  380   -7.3682E-01    2.7200E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.8559E-05
  381   -6.6668E-01   -4.1343E-02    0.0000E+00    0.0000E+00    0.0000E+00   -4.5779E-05
  382    7.0252E-01    2.2506E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.1874E-05
  383    7.4787E-01    2.5880E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.8266E-05
  384   -3.9735E-01    5.7491E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.4128E-05
  385   -4.7774E-01    6.3333E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.8131E-05
  386   -6.4479E-01   -2.2642E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.4938E-05
  387   -6.6873E-01   -1.3917E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.4944E-05
  388   -6.2261E-01    4.3445E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.0814E-05
  389   -6.8097E-01    4.1027E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.7974E-05
  390   -1.5474E-01   -5.7748E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.9046E-05
  391    7.1933E-01   -3.3535E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.7974E-05
  392    4.0085E-01   -5.3578E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.5606E-05
  393    6.1995E-01   -4.9786E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.7874E-05
  394    3.7521E-01   -5.8325E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.4250E-05
  395    3.2274E-01   -5.8890E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.5377E-05
  396    1.4293E-01   -7.0201E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.2919E-05
  397    2.1363E-01   -7.5429E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.8446E-05
  398   -1.2854E-01   -5.3013E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.1183E-05
  399   -6.1803E-02   -6.6260E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.5707E-05
  400   -5.5269E-01   -2.9369E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.7867E-05
  401   -3.3230E-01   -3.8359E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.2501E-05
  402   -6.9692E-01   -9.3112E-02    0.0000E+00    0.0000E+00    0.0000E+00   -4.3889E-05
  403   -6.8736E-01   -1.8952E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.3204E-05
  404   -2.1627E-01   -4.8353E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.1742E-05
  405    5.9842E-01    1.6154E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.8136E-05
  406    9.6246E-02    6.3497E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.7094E-05
  407   -7.7878E-03    6.7217E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.5427E-05
  408    3.9449E-02    4.2686E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.4956E-05
  409    2.5969E-01    5.6920E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.8017E-05
  410    3.8639E-01    3.5725E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.1920E-05
  411    3.5585E-01    5.1001E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.8088E-05
  412   -7.5945E-01    9.9339E-03    0.0000E+00    0.0000E+00    0.0000E+00   -4.0358E-05
  413   -7.5126E-01   -9.0171E-02    0.0000E+00    0.0000E+00    0.0000E+00   -4.0610E-05
  414    4.9717E-01   -5.7506E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.0215E-05
  415    5.6723E-01   -5.0098E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.0610E-05
  416   -6.5859E-01    1.5417E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.5291E-05
  417   -6.9057E-01    1.1018E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.4000E-05
  418    2.3985E-01   -5.8489E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.7467E-05
  419    4.5946E-01   -5.3139E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.3698E-05
  420   -1.0510E-01    7.5067E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.0513E-05
  421   -1.5249E-01    6.6433E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.4916E-05
  422   -3.0235E-01    6.2737E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.4166E-05
  423   -7.9762E-02    6.1067E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.8265E-05
  424   -3.3372E-01    6.8283E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.0390E-05
  425   -4.2355E-01    6.2350E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.0918E-05
  426   -6.3405E-01    2.9871E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.4083E-05
  427   -6.3041E-01    2.4088E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.5453E-05
  428    2.8358E-01   -5.5533E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.7855E-05
  429    2.5210E-01   -6.3174E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.4898E-05
  430    9.0628E-02   -6.9506E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.3774E-05
  431    2.2378E-01   -6.6796E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.3624E-05
  432    5.1182E-02   -7.4416E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.1048E-05
  433    4.7428E-02   -8.5165E-01    0.0000E+00    0.0000E+00    0.0000E+00   -3.3141E-05
  434    7.1798E-02   -6.4234E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.6716E-05
  435   -1.5416E-02   -6.7414E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.5182E-05
  436   -3.4002E-01   -4.8473E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.9302E-05
  437   -2.4685E-01   -4.3385E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.2833E-05
  438   -5.9683E-01   -1.9782E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.7770E-05
  439   -4.9757E-01   -1.9884E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.1512E-05
  440   -1.5697E-01   -4.8352E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.2531E-05
  441    8.8416E-02   -5.4659E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.0885E-05
  442   -4.4633E-01   -2.3460E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.2645E-05
  443   -2.1687E-01   -3.8444E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.4624E-05
  444   -5.7465E-01   -9.5954E-02    0.0000E+00    0.0000E+00    0.0000E+00   -4.9757E-05
  445   -6.0903E-01   -1.4309E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.7927E-05
  446    3.4254E-02    6.2669E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.7755E-05
  447   -6.1490E-02    6.6034E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.5909E-05
  448    4.2406E-02   -4.4173E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.4562E-05
  449    5.5883E-01    3.9554E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.4935E-05
  450    4.8363E-01    5.0800E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.4105E-05
  451    4.5730E-01    4.5859E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.6829E-05
  452   -6.6553E-01    5.9287E-02    0.0000E+00    0.0000E+00    0.0000E+00   -4.5704E-05
  453   -6.9612E-01    9.9495E-03    0.0000E+00    0.0000E+00    0.0000E+00   -4.4207E-05
  454    5.9827E-01   -3.7429E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.3740E-05
  455    3.0050E-01   -4.2092E-01    0.0000E+00    0.0000E+00    0.0000E+00   -5.2197E-05
  456   -1.0806E-01    6.9618E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.3592E-05
  457   -1.3285E-01    6.1098E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.7806E-05
  458   -2.4295E-01    6.2446E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.5575E-05
  459   -4.9049E-01    5.0208E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.4046E-05
  460    5.9491E-01    2.1941E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.7445E-05
  461    6.3806E-01    3.1110E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.3586E-05
  462    7.1226E-01    1.6278E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.2403E-05
  463    6.4528E-01    2.4979E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.4563E-05
  464   -5.2272E-01    3.0087E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.8871E-05
  465   -5.7800E-01    1.1062E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.9608E-05
  466    6.4640E-01   -2.7576E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.3869E-05
  467    5.4515E-01   -2.8219E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.8276E-05
  468   -3.3345E-01    5.7610E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.5825E-05
  469   -4.2383E-01    5.1800E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.5673E-05
  470   -6.0050E-01    1.5475E-01    0.0000E+00    0.0000E+00    0.0000E+00   -4.8198E-05
