 *************************************************************************
 ************		    FSM3D_tri_part1		        **********
 ************	      Algorithm developed by                    **********
 ************	  Kuriyama et al.(1995) and Wong & Cui (2021)   **********
 ************	   Codes developed by Wong & Cui (2021)	        **********
 ************	       DDFS3D (version 1.0), 31-5-2021		**********
 *************************************************************************
 Title: Intact Brazilian disk(section S3-2 of the companion paper)to verify the triangular element                                  
 Modulus=  4.0000E+04  Poison ratio=    0.2500  KS=  0.0000E+00  KN=  0.0000E+00
 Initial stress field:
 Pxx=  0.0000E+00 Pyy=  0.0000E+00 Pzz=  0.0000E+00
 Pxy=  0.0000E+00 Pxz=  0.0000E+00 Pyz=  0.0000E+00
 Number of elements:      3504
 Number of nodes   :      1754
 Times of iteration:       239
 Computing time    :    321.10 s
 Coordinates of center of gravity and fictitous stresses of each element:
  No.	     Gx            Gy            Gz            Px            Py           Pz 
 2792   -4.0603E+01    8.9677E+00    0.0000E+00    8.5477E-03    1.5625E-03   -2.9343E-03
 2793   -2.9237E+01   -2.2463E+01    0.0000E+00    7.2845E-03    2.6611E-03   -2.4181E-03
 2794   -3.8594E+01   -2.3277E+01    0.0000E+00    5.8804E-03    4.8197E-03   -4.0465E-03
 2795   -3.3046E+01   -2.3672E+01    0.0000E+00    7.0468E-03    1.1728E-03   -2.8622E-03
 2796   -3.6604E+01   -2.6317E+01    0.0000E+00    5.0026E-03    4.7795E-03   -3.9825E-03
 2797   -3.9982E+01   -1.7987E+01    0.0000E+00   -1.0987E-03    8.1003E-03   -3.6141E-03
 2798   -4.1232E+01   -1.4658E+01    0.0000E+00    8.0696E-03   -2.8080E-03   -3.5864E-03
 2799   -4.2326E+01   -1.1213E+01    0.0000E+00   -9.8217E-04    8.8038E-03   -3.5868E-03
 2800   -4.3214E+01   -7.8088E+00    0.0000E+00    8.4560E-03   -3.4010E-03   -3.6170E-03
 2801   -3.9465E+01    2.1706E+01    0.0000E+00    8.0382E-03    1.1668E-03   -3.8789E-03
 2802   -3.3755E+01    2.2346E+01    0.0000E+00    3.5984E-03   -6.8603E-03   -2.7277E-03
 2803    4.0143E+01   -4.1149E+00    0.0000E+00    1.5330E-03    8.4925E-03   -2.7322E-03
 2804    4.1135E+01   -1.8392E+01    0.0000E+00    8.4808E-03    1.5108E-03   -3.9430E-03
 2805    4.0480E+01    5.7785E+00    0.0000E+00    9.9248E-04    8.5519E-03   -2.8455E-03
 2806    4.4321E+01   -8.1957E+00    0.0000E+00    8.8250E-03    3.5444E-03   -4.0362E-03
 2807    3.3174E+01   -3.0535E+01    0.0000E+00    6.1903E-03   -9.9568E-04   -3.5433E-03
 2808    3.5257E+01   -2.1297E+01    0.0000E+00    7.7407E-03   -9.2782E-04   -2.8532E-03
 2809    4.5067E+01   -8.3555E-01    0.0000E+00    8.9653E-03    3.7018E-03   -4.0758E-03
 2810    3.7897E+01    1.4948E+01    0.0000E+00   -3.2996E-03    7.3088E-03   -2.8706E-03
 2811    4.0329E+01    1.0664E+01    0.0000E+00    6.9454E-03    4.8984E-03   -3.0344E-03
 2812    4.3066E+01    1.3331E+01    0.0000E+00    7.6392E-03    4.8754E-03   -4.1217E-03
 2813    4.3794E+01   -2.5957E+00    0.0000E+00    1.3050E-03    9.2337E-03   -3.5729E-03
 2814    4.0787E+01    2.6153E+00    0.0000E+00   -1.1153E-03    8.6244E-03   -2.8264E-03
 2815    2.3059E+01   -3.0798E+01    0.0000E+00    8.1477E-03   -7.1351E-03   -1.9204E-03
 2816    2.7724E+01   -3.5525E+01    0.0000E+00    4.3238E-03   -3.3239E-03   -2.8081E-03
 2817    3.8611E+01    2.3226E+01    0.0000E+00    5.7742E-03    4.9716E-03   -4.0560E-03
 2818    2.8716E+01    2.3712E+01    0.0000E+00    7.7980E-03    6.1713E-05   -2.4612E-03
 2819    3.4883E+01    2.0747E+01    0.0000E+00    7.4242E-03    4.7423E-04   -2.8706E-03
 2820    4.1863E+01    1.6733E+01    0.0000E+00    7.0835E-03    5.0225E-03   -4.1181E-03
 2821    1.9733E+01   -3.5769E+01    0.0000E+00   -8.9707E-03   -1.0184E-02   -1.0158E-03
 2822    1.8530E+01   -4.1101E+01    0.0000E+00   -1.1684E-03   -1.1703E-02    5.2283E-04
 2823    3.6645E+01    2.4118E+01    0.0000E+00   -2.2570E-03    6.8303E-03   -3.5895E-03
 2824    3.8547E+01    2.1045E+01    0.0000E+00   -1.8016E-03    7.5401E-03   -3.6374E-03
 2825    7.8801E+00   -4.4573E+01    0.0000E+00   -1.5692E-02   -5.1764E-02    1.7687E-02
 2826    1.3674E+01   -3.7946E+01    0.0000E+00   -2.3549E-02   -1.0305E-02    2.1133E-03
 2827    2.0471E+00   -3.9449E+01    0.0000E+00   -3.7839E-02    6.6206E-02    1.6887E-02
 2828    5.0821E+00   -4.1907E+01    0.0000E+00   -2.6180E-02   -7.2380E-02    1.9567E-02
 2829    4.3254E+01    7.8981E+00    0.0000E+00   -2.7082E-04    9.1327E-03   -3.6457E-03
 2830    3.8990E+01    1.1948E+01    0.0000E+00   -1.6119E-04    8.2606E-03   -2.8632E-03
 2831    2.7368E+01   -2.9631E+01    0.0000E+00   -1.2218E-03   -8.1250E-03   -2.4258E-03
 2832    3.0516E+01   -3.3094E+01    0.0000E+00    5.3085E-03   -2.0928E-03   -3.2417E-03
 2833    3.3526E+01   -2.8458E+01    0.0000E+00    4.2624E-03    5.3061E-03   -3.2938E-03
 2834    3.1054E+01   -3.0992E+01    0.0000E+00    1.5107E-03   -6.2632E-03   -3.0893E-03
 2835    4.2046E+01   -1.3018E+01    0.0000E+00    2.2132E-03    8.6315E-03   -3.5700E-03
 2836    3.9901E+01   -7.6779E+00    0.0000E+00   -5.4582E-04    8.5805E-03   -2.7629E-03
 2837    2.5590E+01   -3.5714E+01    0.0000E+00    6.7774E-03    1.1541E-03   -2.3349E-03
 2838    2.2701E+01   -3.7669E+01    0.0000E+00    8.3231E-03   -1.3069E-03   -1.5992E-03
 2839    2.1747E+01   -3.9532E+01    0.0000E+00    1.2601E-03   -7.8703E-03   -1.1001E-03
 2840    1.6943E+01   -3.7042E+01    0.0000E+00    1.3804E-02   -1.1579E-02    8.6608E-05
 2841    3.9271E+01   -1.9456E+01    0.0000E+00    3.1494E-03    7.5856E-03   -3.4658E-03
 2842    3.7477E+01   -2.2624E+01    0.0000E+00    3.1134E-03    7.1214E-03   -3.4081E-03
 2843    3.7535E+01   -2.4829E+01    0.0000E+00    7.5193E-03    7.1310E-04   -3.7927E-03
 2844    3.5339E+01   -1.9226E+01    0.0000E+00    6.0516E-03    5.1373E-03   -2.6996E-03
 2845    4.0387E+01    2.0037E+01    0.0000E+00    6.4716E-03    5.0492E-03   -4.1017E-03
 2846    3.8102E+01    1.6863E+01    0.0000E+00    5.7782E-03    5.4694E-03   -3.0591E-03
 2847    4.2533E+01   -1.5055E+01    0.0000E+00    8.7729E-03    2.0840E-03   -4.0052E-03
 2848    3.5147E+01   -1.5484E+01    0.0000E+00    7.9660E-03    1.3737E-03   -2.4905E-03
 2849    4.4659E+01    6.3440E+00    0.0000E+00    8.4670E-03    4.4420E-03   -4.1189E-03
 2850    3.9863E+01    8.8625E+00    0.0000E+00   -2.4153E-03    8.1087E-03   -2.8502E-03
 2851    1.6422E+01   -4.0685E+01    0.0000E+00    1.3749E-02   -9.9017E-03    1.4371E-03
 2852    1.2967E+01   -4.1861E+01    0.0000E+00   -2.4297E-02   -1.0381E-02    4.7054E-03
 2853    4.4787E+01   -4.5287E+00    0.0000E+00    8.9325E-03    3.5862E-03   -4.0326E-03
 2854    4.0734E+01   -5.6420E-01    0.0000E+00    2.7451E-03    8.2657E-03   -2.7957E-03
 2855   -2.1738E+01    3.9422E+01    0.0000E+00    1.1884E-03   -7.9997E-03   -1.1062E-03
 2856   -1.3232E+01    3.6112E+01    0.0000E+00   -1.4310E-02   -2.2050E-02    1.8379E-03
 2857   -7.8785E+00    4.4601E+01    0.0000E+00   -1.5129E-02   -5.1903E-02    1.7755E-02
 2858   -1.9676E+01    3.0762E+01    0.0000E+00    1.3844E-02   -2.2791E-03   -1.2800E-03
 2859   -1.3570E+01    3.8375E+01    0.0000E+00   -2.3477E-02   -1.1311E-02    2.2550E-03
 2860   -1.6317E+01    4.0783E+01    0.0000E+00   -1.4630E-02   -8.8560E-03    1.5316E-03
 2861   -2.0376E+00    3.9726E+01    0.0000E+00   -4.0401E-02    6.7380E-02    1.7650E-02
 2862   -5.0813E+00    4.2023E+01    0.0000E+00   -2.4448E-02   -7.3696E-02    1.9888E-02
 2863   -1.5502E+01    3.8858E+01    0.0000E+00    5.7976E-04   -2.0592E-02    1.3368E-03
 2864   -1.8444E+01    4.1122E+01    0.0000E+00   -6.9137E-04   -1.1881E-02    5.8409E-04
 2865   -2.2761E+01    3.7482E+01    0.0000E+00    8.3563E-03   -1.4976E-03   -1.6154E-03
 2866   -1.9570E+01    3.9255E+01    0.0000E+00   -8.8555E-03   -7.6626E-03   -4.0414E-04
 2867   -3.2305E+01   -2.9925E+01    0.0000E+00   -2.7690E-03    5.2201E-03   -3.4259E-03
 2868   -3.4577E+01   -2.7091E+01    0.0000E+00    6.5516E-03   -4.4327E-04   -3.5275E-03
 2869    3.2387E+01    2.9853E+01    0.0000E+00   -3.0192E-03    5.1066E-03   -3.4495E-03
 2870    3.4577E+01    2.7098E+01    0.0000E+00    6.5562E-03   -4.8744E-04   -3.5405E-03
 2871   -3.6100E+00   -4.4052E+01    0.0000E+00   -1.0611E-01   -2.7746E-02    3.4281E-02
 2872    1.0114E+01   -3.9052E+01    0.0000E+00    2.8540E-02   -2.5883E-02    5.7338E-03
 2873    3.5171E+00    4.4109E+01    0.0000E+00   -1.0905E-01   -2.4843E-02    3.4969E-02
 2874   -1.0162E+01    3.9209E+01    0.0000E+00    2.7699E-02   -2.6708E-02    5.7978E-03
 2875   -2.8595E+01   -3.1173E+01    0.0000E+00    8.6302E-04    6.2928E-03   -2.8561E-03
 2876   -2.4095E+01   -3.0958E+01    0.0000E+00   -6.1674E-03    6.7349E-03   -2.1938E-03
 2877    2.8523E+01    3.0642E+01    0.0000E+00    9.4681E-05    6.5738E-03   -2.8330E-03
 2878    2.2930E+01    2.9773E+01    0.0000E+00    7.3322E-03    7.0872E-03   -1.9819E-03
 2879   -3.0505E+01   -2.8572E+01    0.0000E+00    2.8302E-03    5.9307E-03   -2.9410E-03
 2880   -2.6600E+01   -2.8575E+01    0.0000E+00    5.1713E-03    6.0841E-03   -2.4360E-03
 2881    3.0915E+01    2.8529E+01    0.0000E+00    1.6876E-03    6.2899E-03   -3.0080E-03
 2882    2.8022E+01    2.7315E+01    0.0000E+00   -2.0490E-03    7.3232E-03   -2.5737E-03
 2883    1.6163E+01    3.5461E+01    0.0000E+00   -1.8039E-02    5.4637E-03    8.1473E-05
 2884    2.3584E+01    3.4963E+01    0.0000E+00   -4.0273E-03    7.0318E-03   -2.1366E-03
 2885   -2.1876E+01   -3.0829E+01    0.0000E+00    5.5967E-03    9.4918E-03   -1.7448E-03
 2886   -2.3847E+01   -3.4744E+01    0.0000E+00   -4.1023E-03    6.8147E-03   -2.1807E-03
 2887    1.4337E+01    3.4718E+01    0.0000E+00   -4.5155E-03    2.1913E-02    7.3468E-04
 2888    1.5216E+01    3.9054E+01    0.0000E+00   -1.8596E-02    8.1048E-03    1.4312E-03
 2889    2.0898E+01    3.6507E+01    0.0000E+00   -6.9780E-03    7.8518E-03   -1.4323E-03
 2890    1.8877E+01    3.2745E+01    0.0000E+00   -1.3746E-02   -4.0699E-03   -1.0774E-03
 2891   -1.8887E+01   -3.3982E+01    0.0000E+00   -1.3001E-02    5.9501E-03   -1.0345E-03
 2892   -2.1151E+01   -3.6546E+01    0.0000E+00   -7.6465E-03    6.6427E-03   -1.4856E-03
 2893   -1.6795E+01   -3.3325E+01    0.0000E+00   -3.5620E-04    1.7452E-02   -4.3700E-04
 2894   -1.8090E+01   -3.7793E+01    0.0000E+00   -1.2146E-02    7.7970E-03   -3.0827E-04
 2895    1.6445E+01    3.7657E+01    0.0000E+00   -1.3234E-02   -1.2114E-02    2.9937E-04
 2896    1.9165E+01    3.6455E+01    0.0000E+00    1.6329E-03    1.3106E-02   -9.3184E-04
 2897   -1.2434E+01   -3.5087E+01    0.0000E+00   -2.2140E-02   -1.5107E-02    1.8580E-03
 2898   -1.2889E+01   -3.8964E+01    0.0000E+00   -3.3995E-03    2.7080E-02    3.0189E-03
 2899    9.5511E+00    3.7608E+01    0.0000E+00   -3.3994E-02    1.7550E-02    5.0978E-03
 2900    1.0219E+01    3.9545E+01    0.0000E+00   -1.4059E-02    3.5076E-02    5.9294E-03
 2901   -9.8500E+00   -3.7741E+01    0.0000E+00   -3.4776E-02    1.3606E-02    4.9715E-03
 2902   -1.0258E+01   -3.9965E+01    0.0000E+00   -1.6824E-02    3.4025E-02    6.0786E-03
 2903   -5.6675E+00   -4.0731E+01    0.0000E+00   -6.4019E-02   -1.6152E-02    1.5061E-02
 2904   -3.9514E+00   -3.9387E+01    0.0000E+00   -8.9310E-03   -6.7911E-02    1.4694E-02
 2905    3.4957E+00    3.9589E+01    0.0000E+00   -3.1542E-02   -6.4506E-02    1.5941E-02
 2906    8.8014E+00    4.0848E+01    0.0000E+00   -4.6130E-02    8.5096E-04    9.4990E-03
 2907   -4.0022E+01   -1.0375E+01    0.0000E+00    6.5042E-03    5.3797E-03   -2.9606E-03
 2908   -3.5077E+01   -1.4732E+01    0.0000E+00    7.3098E-03    2.7026E-03   -2.5296E-03
 2909    3.9498E+01    1.3858E+01    0.0000E+00    6.0741E-03    5.6358E-03   -3.0745E-03
 2910    3.4297E+01    1.7218E+01    0.0000E+00    6.6570E-03    3.7987E-03   -2.5887E-03
 2911    3.3202E+01    1.9043E+01    0.0000E+00    1.8407E-03    7.3425E-03   -2.6036E-03
 2912    3.6742E+01    1.9946E+01    0.0000E+00    4.6042E-03    6.0781E-03   -3.0887E-03
 2913   -4.1482E+01   -4.2044E+00    0.0000E+00    7.8836E-03    3.9094E-03   -2.9856E-03
 2914   -3.5417E+01   -8.0705E+00    0.0000E+00    7.8657E-03   -1.2786E-03   -2.3438E-03
 2915    4.1259E+01    7.5199E+00    0.0000E+00    7.0954E-03    5.0875E-03   -3.0560E-03
 2916    3.6000E+01    1.3606E+01    0.0000E+00    3.9231E-03    6.8551E-03   -2.5854E-03
 2917   -3.4216E+01   -1.2606E+01    0.0000E+00    7.3134E-03   -2.7480E-03   -2.3786E-03
 2918   -3.8001E+01   -1.7104E+01    0.0000E+00    5.7139E-03    5.5003E-03   -3.0460E-03
 2919   -4.1266E+01   -6.4477E-01    0.0000E+00    7.9912E-03    3.6291E-03   -2.9048E-03
 2920   -3.7275E+01   -6.9973E+00    0.0000E+00    4.7850E-03    6.6064E-03   -2.4793E-03
 2921   -4.1824E+01    2.7646E+00    0.0000E+00    7.3710E-03    5.0215E-03   -3.0017E-03
 2922   -3.7641E+01   -3.1262E+00    0.0000E+00    8.0605E-03   -1.7653E-03   -2.4334E-03
 2923   -2.4606E+01    3.3739E+01    0.0000E+00    4.5893E-03   -7.4700E-03   -2.1471E-03
 2924   -2.3326E+01    2.5575E+01    0.0000E+00   -1.0519E-02    9.6573E-04   -1.8825E-03
 2925    4.1565E+01    4.2767E+00    0.0000E+00    7.8434E-03    4.0302E-03   -3.0163E-03
 2926    3.7877E+01    7.9123E+00    0.0000E+00    5.1052E-03    6.4388E-03   -2.5610E-03
 2927    4.1896E+01    1.0069E+00    0.0000E+00    7.9169E-03    4.1052E-03   -3.0210E-03
 2928    3.7255E+01    3.9509E+00    0.0000E+00    6.5945E-03   -4.8852E-03   -2.4108E-03
 2929   -4.0201E+01    7.1170E+00    0.0000E+00    6.1292E-03   -6.0835E-03   -2.7877E-03
 2930   -3.6511E+01    1.5106E+00    0.0000E+00    8.0472E-03    1.4606E-03   -2.3170E-03
 2931    4.1505E+01   -2.3529E+00    0.0000E+00    8.4192E-03    2.7304E-03   -2.9521E-03
 2932    3.8279E+01    5.9258E+00    0.0000E+00    8.2413E-03    9.5597E-04   -2.5473E-03
 2933    4.1061E+01   -6.0623E+00    0.0000E+00    8.0436E-03    3.5149E-03   -2.9302E-03
 2934    3.8616E+01    9.6828E-02    0.0000E+00    8.3524E-03   -9.5800E-04   -2.5101E-03
 2935   -5.5251E+00   -1.5099E+00    0.0000E+00   -1.4019E-03    1.8130E-03   -1.9189E-03
 2936   -3.1775E+01    2.7141E+01    0.0000E+00    6.9983E-03   -2.1352E-03   -2.8406E-03
 2937    2.4913E+01    2.5454E+01    0.0000E+00   -4.7061E-03   -7.7626E-03   -2.2049E-03
 2938    3.4721E+01    2.2738E+01    0.0000E+00    4.0503E-03    5.9981E-03   -3.0359E-03
 2939   -2.1639E+01    3.5364E+01    0.0000E+00    2.4751E-03   -1.0859E-02   -1.5136E-03
 2940   -2.1826E+01    3.1119E+01    0.0000E+00   -1.8263E-03   -1.1760E-02   -1.7211E-03
 2941    4.0825E+01   -9.3836E+00    0.0000E+00    8.0208E-03    3.4670E-03   -2.9896E-03
 2942    3.7060E+01   -1.3928E+00    0.0000E+00    2.1323E-03    7.9591E-03   -2.3625E-03
 2943   -1.2482E+01    9.2302E+00    0.0000E+00   -7.0192E-03    1.3088E-04   -1.8168E-03
 2944   -3.3849E+01    2.4537E+01    0.0000E+00    7.5026E-03   -1.6815E-04   -2.9024E-03
 2945   -3.9633E+01    1.2568E+01    0.0000E+00    8.0945E-03    2.6114E-03   -2.9273E-03
 2946   -3.8421E+01    2.2906E+00    0.0000E+00    3.5804E-03    7.5951E-03   -2.4815E-03
 2947   -3.2589E+01   -2.0146E+01    0.0000E+00    6.1067E-03    4.3671E-03   -2.5856E-03
 2948   -3.6446E+01   -2.0009E+01    0.0000E+00    5.2553E-03    5.4605E-03   -3.0429E-03
 2949   -2.9729E+01    2.9630E+01    0.0000E+00    6.4864E-03   -3.2533E-03   -2.7446E-03
 2950   -2.4440E+01    2.7772E+01    0.0000E+00   -5.8650E-03   -8.1282E-03   -2.0163E-03
 2951   -4.0440E+01    1.1778E+00    0.0000E+00   -3.0885E-03    8.0881E-03   -2.7469E-03
 2952   -4.0927E+01    4.2576E+00    0.0000E+00    5.3961E-04    8.7402E-03   -2.8419E-03
 2953    4.0104E+01   -1.2288E+01    0.0000E+00    8.4658E-03    1.4724E-03   -2.9977E-03
 2954    3.6167E+01   -6.2214E+00    0.0000E+00    6.1006E-03   -5.4576E-03   -2.3232E-03
 2955   -3.7611E+01    1.8597E+01    0.0000E+00    8.0894E-03    3.6162E-04   -2.9828E-03
 2956   -1.1394E+01    4.5271E+00    0.0000E+00   -4.7919E-03   -1.1961E-03   -1.8917E-03
 2957   -4.1629E+01    5.8147E+00    0.0000E+00    8.2583E-03    3.2912E-03   -3.0188E-03
 2958   -3.6561E+01    9.8599E+00    0.0000E+00    8.1276E-03    1.2028E-03   -2.4366E-03
 2959    3.8765E+01   -1.5204E+01    0.0000E+00    8.3402E-03    1.0405E-04   -2.9428E-03
 2960    3.7334E+01   -8.1361E+00    0.0000E+00    6.8568E-03    4.6634E-03   -2.4586E-03
 2961    3.7401E+01   -1.8363E+01    0.0000E+00    8.0870E-03    2.9800E-04   -2.9365E-03
 2962    3.6496E+01   -1.1635E+01    0.0000E+00    6.9287E-03   -4.4029E-03   -2.4861E-03
 2963    3.3817E+01   -2.4550E+01    0.0000E+00    7.5074E-03    2.8589E-05   -2.8991E-03
 2964    1.4503E+01   -1.1125E+01    0.0000E+00   -3.9368E-03    6.9332E-03   -1.8119E-03
 2965   -2.6420E+01   -2.6401E+01    0.0000E+00   -6.7593E-03    4.9082E-03   -2.3171E-03
 2966   -3.4928E+01   -2.2968E+01    0.0000E+00    3.9110E-03    6.0673E-03   -3.0737E-03
 2967    8.6717E+00   -4.0728E+01    0.0000E+00   -1.2379E-02   -4.5809E-02    9.5218E-03
 2968    1.1727E+01   -3.1074E+01    0.0000E+00   -2.3824E-02   -7.0387E-03    7.7417E-04
 2969    3.9606E+01   -1.0613E+01    0.0000E+00    1.9237E-03    8.3196E-03   -2.8139E-03
 2970    3.8532E+01   -1.3281E+01    0.0000E+00    5.2423E-03   -6.5156E-03   -2.7759E-03
 2971    1.4769E+01   -3.4028E+01    0.0000E+00   -2.1322E-02   -5.2026E-03    4.7009E-04
 2972    1.8794E+01   -3.7455E+01    0.0000E+00    2.0385E-03   -1.4205E-02   -4.8397E-04
 2973   -3.1711E+01    2.1860E+01    0.0000E+00    7.4983E-03    2.6731E-03   -2.4710E-03
 2974   -3.4427E+01    1.7443E+01    0.0000E+00    4.7528E-03   -6.4579E-03   -2.5024E-03
 2975    1.5702E+01   -3.8493E+01    0.0000E+00   -3.1805E-03   -2.0004E-02    1.1200E-03
 2976    1.3043E+01   -3.5691E+01    0.0000E+00   -6.6366E-03   -2.5676E-02    1.7544E-03
 2977    2.8912E+01   -2.5268E+01    0.0000E+00    3.1866E-03   -7.6361E-03   -2.4319E-03
 2978    2.9895E+01   -1.9890E+01    0.0000E+00    5.4910E-03   -6.1654E-03   -2.2698E-03
 2979    1.2691E+01   -2.6923E+01    0.0000E+00   -1.8797E-02   -4.8488E-03   -4.2592E-04
 2980    2.2403E+01   -3.4129E+01    0.0000E+00   -5.7018E-03   -9.1092E-03   -1.7344E-03
 2981   -3.5463E+01    2.1339E+01    0.0000E+00    7.7111E-03   -1.1164E-03   -2.8791E-03
 2982   -3.0711E+01    1.9842E+01    0.0000E+00    5.8965E-03   -5.6254E-03   -2.3322E-03
 2983    2.4873E+01   -3.2167E+01    0.0000E+00    8.4016E-03    3.5368E-03   -2.1884E-03
 2984    1.6914E+01   -2.5946E+01    0.0000E+00    3.0406E-03    1.4694E-02   -1.1916E-03
 2985    2.4331E+01   -3.4069E+01    0.0000E+00    5.4492E-03   -7.0013E-03   -2.0953E-03
 2986    2.1492E+01   -3.2075E+01    0.0000E+00   -1.1301E-04   -1.2161E-02   -1.6519E-03
 2987    3.1020E+01   -2.2041E+01    0.0000E+00    7.6877E-03    2.3540E-03   -2.4183E-03
 2988    2.9497E+01   -2.9242E+01    0.0000E+00    6.0151E-03   -4.3717E-03   -2.6952E-03
 2989    3.3527E+01   -2.2369E+01    0.0000E+00    2.0593E-03    7.4850E-03   -2.7086E-03
 2990    3.2206E+01   -2.5300E+01    0.0000E+00    4.8818E-03    5.7725E-03   -2.7499E-03
 2991   -3.7555E+01    1.6857E+01    0.0000E+00    3.4052E-03    7.4219E-03   -2.8359E-03
 2992   -3.5672E+01    1.9360E+01    0.0000E+00    3.1216E-03   -7.2936E-03   -2.7425E-03
 2993    3.2002E+01   -2.7067E+01    0.0000E+00    6.9746E-03   -2.1684E-03   -2.8663E-03
 2994    2.5756E+01   -2.7873E+01    0.0000E+00    6.4536E-03   -6.7031E-03   -2.2190E-03
 2995   -8.6844E+00    4.0822E+01    0.0000E+00   -1.1943E-02   -4.5972E-02    9.6125E-03
 2996   -1.5894E+01    3.3258E+01    0.0000E+00   -1.4958E-02   -1.2724E-02   -5.3452E-05
 2997   -1.4753E+01    2.6825E+01    0.0000E+00   -1.5276E-02    8.3129E-03   -7.6397E-04
 2998   -1.6514E+01    3.7144E+01    0.0000E+00   -1.4114E-02   -1.2489E-02    3.3752E-04
 2999   -2.2630E+01    3.3606E+01    0.0000E+00    1.0267E-02   -2.9131E-03   -1.7941E-03
 3000   -1.9501E+01    3.5251E+01    0.0000E+00    1.3657E-02   -3.2889E-03   -9.5206E-04
 3001   -1.8455E+01    3.7202E+01    0.0000E+00    2.4661E-03   -1.4850E-02   -4.0055E-04
 3002   -1.5112E+01    3.5314E+01    0.0000E+00    5.5663E-03   -2.1030E-02    4.8514E-04
 3003   -5.7622E-01   -3.6718E+01    0.0000E+00   -4.2847E-02   -4.2109E-02    1.0160E-02
 3004    1.0888E+01   -3.5109E+01    0.0000E+00    2.2669E-02   -2.1647E-02    2.6857E-03
 3005    4.1833E+00    3.1471E+01    0.0000E+00   -1.2970E-02    3.3575E-02    3.3948E-03
 3006   -1.1247E+01    3.5302E+01    0.0000E+00    2.1410E-02   -2.1909E-02    2.6319E-03
 3007   -2.8759E+01   -2.9344E+01    0.0000E+00   -4.1216E-03    5.5131E-03   -2.7664E-03
 3008   -3.0726E+01   -2.6445E+01    0.0000E+00   -4.5803E-03    5.2830E-03   -2.7951E-03
 3009    2.9100E+01    2.8926E+01    0.0000E+00   -6.2758E-03    2.8045E-03   -2.7820E-03
 3010    3.1043E+01    2.6630E+01    0.0000E+00   -3.0002E-03    6.2235E-03   -2.8733E-03
 3011   -3.2769E+01   -2.5637E+01    0.0000E+00    3.0561E-03    6.1536E-03   -3.0132E-03
 3012   -3.1440E+01   -2.1900E+01    0.0000E+00    1.0655E-03    7.3930E-03   -2.6053E-03
 3013    3.2712E+01    2.5798E+01    0.0000E+00    3.7552E-03    5.7315E-03   -3.0185E-03
 3014    3.0586E+01    2.2326E+01    0.0000E+00    3.7105E-03    6.5605E-03   -2.5519E-03
 3015    5.7691E+00   -4.4013E+01    0.0000E+00    5.4768E-02   -5.6669E-02    2.3382E-02
 3016    1.7572E+00   -4.3196E+01    0.0000E+00   -6.7949E-02    1.0039E-01    3.4775E-02
 3017   -5.7672E+00    4.4070E+01    0.0000E+00    5.5371E-02   -5.6331E-02    2.3591E-02
 3018   -1.7740E+00    4.3332E+01    0.0000E+00   -6.8509E-02    1.0274E-01    3.5615E-02
 3019    1.5195E+01    2.6365E+01    0.0000E+00   -1.5746E-02   -3.6044E-03   -9.8950E-04
 3020    2.5171E+01    2.9260E+01    0.0000E+00   -2.4235E-03    8.3354E-03   -2.3263E-03
 3021   -1.2189E+01   -1.6099E+01    0.0000E+00    9.9445E-03   -3.7823E-03   -1.5622E-03
 3022   -2.5567E+01   -3.0026E+01    0.0000E+00    8.2079E-05    8.2933E-03   -2.4378E-03
 3023   -7.2786E+00   -1.7041E+01    0.0000E+00    1.2431E-02    1.4944E-04   -1.3010E-03
 3024   -2.0729E+01   -3.3057E+01    0.0000E+00   -3.7573E-03    1.1390E-02   -1.6340E-03
 3025    2.0994E+01    3.2923E+01    0.0000E+00   -8.7909E-03    7.7423E-03   -1.6613E-03
 3026    1.1240E+01    3.2057E+01    0.0000E+00   -1.9983E-02   -1.7031E-02    1.2001E-03
 3027   -1.1467E+01   -3.7049E+01    0.0000E+00   -1.6924E-02    2.6128E-02    2.9938E-03
 3028    6.3782E+00   -3.4128E+01    0.0000E+00   -1.5354E-02   -3.7061E-02    4.7363E-03
 3029   -1.5090E+01   -3.5272E+01    0.0000E+00   -1.8004E-02    1.0787E-02    5.1092E-04
 3030   -2.1577E+01   -2.5761E+01    0.0000E+00   -1.0937E-02    6.5904E-04   -1.8837E-03
 3031    9.8792E+00    3.3908E+01    0.0000E+00   -2.9401E-02    1.1254E-02    2.6708E-03
 3032    1.2730E+01    3.6394E+01    0.0000E+00   -2.5014E-02    1.0190E-02    2.0776E-03
 3033   -6.4459E+00    3.4281E+01    0.0000E+00   -1.4670E-02   -3.7609E-02    4.8418E-03
 3034    5.2967E+00    4.0602E+01    0.0000E+00   -6.7512E-02   -6.6761E-03    1.5525E-02
 3035   -3.4348E+01   -1.6655E+01    0.0000E+00    3.5815E-03    6.8061E-03   -2.5763E-03
 3036   -9.7747E+00   -7.7435E+00    0.0000E+00    5.2276E-03   -2.6025E-03   -1.8523E-03
 3037   -1.7904E+01    1.5257E+01    0.0000E+00   -9.4520E-03   -7.3373E-04   -1.7643E-03
 3038   -3.8887E+01    4.2558E+00    0.0000E+00    7.9473E-03    2.8924E-03   -2.5527E-03
 3039    1.9531E+01   -1.7129E+01    0.0000E+00   -7.6455E-03   -6.2704E-03   -1.7778E-03
